OH/Si,SHAP value
0.0,0.0011715512416578333
0.0,0.0007044089090953896
0.0,0.0004333831025620053
0.0,0.0003643589541457033
0.0,0.0004898903512777702
0.0,0.0005532134466583784
0.0,0.000369388112013313
0.0,0.0003163945827353912
0.0,0.0006041855399293947
0.0,0.00039927317083899156
0.0,0.000296449369471034
0.0,0.0006448990877649796
0.0,0.0005699155189941453
0.0,0.00037706530162182555
0.0,0.0004067530613236995
0.0,0.03776048706630384
0.0,0.0023032854232118475
0.0,0.00030820662148249133
0.0,0.000608730664103838
0.0,0.00041947201272441836
0.0,0.0002537936790972275
0.0,0.000362608422376499
0.0,0.00036397008460997926
0.0,0.0005507309450015479
0.0,0.0005580045961896998
0.0,0.0004876223345669495
0.0,0.0005286545946548618
0.0,0.0004529226111838945
0.0,0.0004910444058614872
0.0,0.00041947201272441814
0.0,0.0002625923331924671
0.0,0.000709985903071189
0.0,0.00028365306097849263
0.0,0.0005645073804614284
0.0,0.0006078127885209898
0.0,0.0005019030354213304
0.0,0.0005760431466453987
0.0,0.0005551746413689448
0.0,0.0005532655940181793
0.0,0.0005989908906480931
0.0,0.0006002317601908818
0.0,0.0003559655382590449
0.0,0.00036952568586111264
0.0,0.00039637225069357276
0.0,0.0012039391780286706
0.0,0.00033204788297760724
0.0,0.0005560328208039121
0.0,0.0004931123800625833
0.0,0.0003746147235324047
0.0,0.0008578849394673346
0.0,0.00039139181992758166
0.0,0.0003702583788157487
0.0,0.0006478459816075933
0.0,0.0005433166925462279
0.0,0.0006188023760817935
0.0,0.0004734558831604606
0.0,0.000434060790669554
0.0,0.0003673424934612512
0.0,0.00043422120384884063
0.0,0.00048169940245467265
0.0,0.0009323102675760591
0.0,0.0007489902192552465
0.0,0.0002887265345100255
0.0,0.0005507309450015479
0.0,0.0009403555639150299
0.0,0.0003606683811168387
0.0,0.00042702267960211313
0.0,0.0005582688149488559
0.0,0.0005891971091878819
0.0,0.0002709805964198935
0.0,0.004408470221325339
0.0,0.0004822295505826972
0.0,0.0013455682070460356
0.0,0.0003497595649491033
0.0,0.000461507351049061
0.0,0.0005061100186273765
0.0,0.00043909578714365497
0.0,0.0010006071502763338
0.0,0.000502813381340387
0.0,0.00040765111863859236
0.0,0.0006083999355909216
0.0,0.0005443928621825601
0.0,0.0003163945827353912
0.0,0.0008156712411193526
0.0,0.0004020120061768371
0.0,0.0003714169405535467
0.0,0.0007216127463358524
0.0,0.0004516269234446144
0.0,0.00040154141598657786
0.0,0.0003630287151739785
0.0,0.00041993743242263264
0.0,0.0002243651230878238
0.0,0.00038990645847633917
0.0,0.00023272166710734958
0.0,0.0005484254256980188
0.0,0.00039729587343304424
0.0,0.003946733196755021
0.0,0.00042633155867954155
0.0,0.00030652607378534
0.0,0.0004947376586049355
0.0,0.000536553995532488
0.0,0.0014186009638939969
0.0,0.0005263254780966002
0.0,0.0003847047622323618
0.0,0.0006733401086002496
0.0,0.00048445160572781095
0.0,0.0006043709942824643
0.0,0.0008785654869027305
0.0,0.0004024936715969118
0.0,0.0003967981824196585
0.0,0.00033746953596216594
0.0,0.0019062524374358714
0.0,0.00045423404819646074
0.0,0.0005681585694398598
0.0,0.0004638270272027213
0.0,0.0005980357911653914
0.0,0.00046815413822415736
0.0,0.00043391093341960997
0.0,0.0004222929061870557
0.0,0.0007660955752382895
0.0,0.00038654540515164706
0.0,0.0004685939393156153
0.0,0.0003212846329592572
0.0,0.0008554491683427285
0.0,0.0005230180271885524
0.0,0.0008727232681566499
0.0,0.00048169940245467265
0.0,0.0008387703291350798
0.0,0.0004895011729251778
0.0,0.00047287198424156215
0.0,0.00036071079188917693
0.0,0.0006080685661731803
0.0,0.0002279704136288493
0.0,0.00045292657202086506
0.0,0.00044279091506737266
0.0,0.00037730952665688167
0.0,0.000506068583028372
0.0,0.0003468071015642559
0.0,0.0006523068484792049
0.0,0.0004554763414678452
0.0,0.00032411972523731193
0.0,0.00046869168974479164
0.0,0.00032933341505978614
0.0,0.0005212166564051376
0.0,0.00027599234905552783
0.0,0.0004767525004315451
0.0,0.00033488506759380175
0.0,0.00055652564451036
0.0,0.0005936815281087325
0.0,0.0005528479910776441
0.0,0.0005713402554691366
0.0,0.00039918518419848734
0.0,0.000605191135948581
0.0,0.0005201918111823896
0.0,0.0008123379329383532
0.0,0.0004259788303786132
0.0,0.0005666714170551446
0.0,0.0008578849394673346
0.0,0.00019506960430563293
0.0,0.0005988700064529669
0.0,0.0010387388413753567
0.0,0.0004380845679667253
0.0,0.0004004059451578674
0.0,0.00029317671193177197
0.0,0.00047187660381598097
0.0,0.00035243600893779714
0.0,0.0003618539654670635
0.0,0.0003641834196709244
0.0,0.0007252336840489469
0.0,0.00026503507171458983
0.0,-0.00024805978730217025
0.0,0.0003829522290223537
0.0,0.0003413364530962899
0.0,0.0008482542499718662
0.0,0.0005760705343845135
0.0,0.00042053087511564945
0.0,0.000391335858449726
0.0,0.00036896740686867503
0.0,0.0005643778403345782
0.0,0.0004770170144800889
0.0,0.000693100723297191
0.0,0.0005688961998638782
0.0,0.0006448360098847602
0.0,0.0005547599533825323
0.0,0.0004964229393377815
0.0,0.0004931123800625833
0.0,0.0004930969676772778
0.0,0.0004506237926994528
0.0,0.00046838196011855896
0.0,0.00036877355989896083
0.0,0.0006252720841124615
0.0,0.0005713576585080464
0.0,0.0004533551952950366
0.0,-0.0006917389295861821
0.0,0.0003823114465785372
0.0,0.0004994105645280188
0.0,0.0006785700855109822
0.0,0.0010768615440917189
